ordemdecompra,avulso,paineis,portaaluminio,vidros,pecaspintadas,tapecaria,serralheria,cabide,trilho,volmod,avulsol,paineisl,portaaluminiol,vidrosl,pecaspintadasl,tapecarial,serralherial,cabidel,trilhol,modulosl,avulsoq,paineisq,portaaluminioq,vidrosq,pecaspintadasq,tapecariaq,serralheriaq,cabideq,trilhoq,modulosq,totalvolumes
4210270701,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4210270702,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4210270901,true,false,false,false,false,false,false,true,false,true,BOX 09,,,,,,,BOX 07,,BOX 07,1,0,0,0,0,0,0,1,0,32,34
4210271101,true,true,false,false,false,false,false,false,false,true,BOX 09,BOX 10,,,,,,,,BOX 10,2,3,0,0,0,0,0,0,0,7,8
4210271102,true,true,false,true,false,false,false,false,false,true,BOX 01,JUNTOS,,BOX 10,,,,,,BOX 07,1,3,0,1,0,0,0,0,0,9,11
4210271201,true,false,false,false,false,false,false,false,false,true,BOX 31,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,12,13
4210271301,true,false,false,false,false,false,false,true,false,true,BOX 22,,,,,,,BOX 09,,BOX 09,2,0,0,0,0,0,0,1,0,50,53
4210271501,true,false,false,false,false,false,false,false,false,true,BOX 05,,,,,,,,,BOX 06,1,0,0,0,0,0,0,0,0,21,22
4210271804,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210271901,true,false,false,false,false,false,false,false,false,true,BOX 26,,,,,,,,,MEIO,3,0,0,0,0,0,0,0,0,24,27
4210272101,true,false,false,false,false,false,false,false,false,true,BOX 07,,,,,,,,,BOX 03,1,0,0,0,0,0,0,0,0,3,4
4210272201,true,false,false,false,false,false,false,false,false,true,BOX 03,,,,,,,,," BOX 08",1,0,0,0,0,0,0,0,0,3,4
4210272202,false,false,false,false,false,false,false,false,false,false,JUNTO,,,,,,,,,BOX 08,1,0,0,0,0,0,0,0,0,2,3
4210272601,true,true,false,false,false,false,false,false,false,true,BOX 10,MEIO,,,,,,,,MEIO,1,3,0,0,0,0,0,0,0,19,23
4210272602,true,false,false,true,false,false,true,false,false,true,BOX 27,,,MEIO,,,MEIO,,,MEIO,1,0,0,2,0,0,4,0,0,19,24
4210272603,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4210272604,true,false,true,false,false,false,false,false,false,true,BOX 10,,BOX 16,,,,,,,MEIO,1,0,6,0,0,0,0,0,0,20,27
4210272605,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,4,5
4210272606,true,true,false,false,false,false,false,false,true,true,BOX 14,JUNTOS,,,,,,,BOX 09,BOX 09,1,5,0,0,0,0,0,0,1,30,31
4210272901,true,false,false,false,false,false,false,false,false,true,BOX 16,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,6,7
4210272902,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4210273001,true,true,false,false,false,false,false,false,false,true,BOX 12,JUNTOS,,,,,,,,BOX 06,1,3,0,0,0,0,0,0,0,2,3
4210273701,true,true,false,false,false,false,false,true,false,true,BOX 26,BOX 03,,,,,,BOX 03,,BOX 03,2,3,0,0,0,0,0,1,0,39,45
4210274401,true,false,true,false,false,false,false,false,false,true,BOX 25,,BOX 06,,,,,,,BOX 11,2,0,2,0,0,0,0,0,0,45,49
4210274402,true,false,false,false,false,false,false,false,false,true,BOX 07,,,,,,,,,BOX 15,1,0,0,0,0,0,0,0,0,31,32
4210274403,true,false,true,false,false,false,false,false,false,true,BOX 04,,BOX 06,,,,,,,BOX 20,1,0,1,0,0,0,0,0,0,3,4
4210274801,true,false,false,false,false,false,false,false,false,true,BOX 19,,,,,,,,,BOX 21,3,0,0,0,0,0,0,0,0,61,64
4210274802,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,3,4
4210274901,true,false,false,true,false,false,true,false,false,false,BOX 08,,,BOX 03,,,BOX 08,,,"BOX 05,08",2,0,0,6,0,0,1,0,0,35,46
4210274902,true,true,true,false,false,false,true,false,false,true,BOX 13,BOX 05,BOX 10,,,,BOX 05,,,BOX 05,1,3,2,0,0,0,1,0,0,27,32
4210274903,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210275001,true,true,true,false,false,false,false,false,true,true,BOX 10,JUNTOS,BOX 08,,,,,,BOX 08,"CARINHO 1,2",2,0,1,0,0,0,0,0,1,182,185
4210275002,true,false,false,false,false,false,false,true,false,true,BOX 25,,,,,,,BOX 09,,BOX 09,1,0,0,0,0,0,0,1,0,58,60
4210275003,false,false,false,false,false,false,false,false,false,false,JUNTO,,,,,,,,,BOX 16,1,0,0,0,0,0,0,0,0,1,2
4210275004,false,false,false,false,false,false,false,false,false,false,BOX 18,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,1,2
4210275005,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,BOX 16,1,0,0,0,0,0,0,0,0,1,2
4210275006,true,false,false,false,false,false,false,false,false,true,BOX 03,,,,,,,,,BOX 06,1,0,0,0,0,0,0,0,0,15,16
4210275007,true,true,false,false,false,false,false,true,true,true,BOX 17,BOX 05,,,,,,BOX 05,BOX 05,BOX 05,2,5,0,0,0,0,0,1,1,43,50
4210275008,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,BOX 16,1,0,0,0,0,0,0,0,0,2,3
4210275009,true,true,false,false,false,false,false,false,false,true,BOX 20,JUNTOS 06,,,,,,,,BOX 06,2,0,0,0,0,0,0,0,0,48,49
4210275010,true,false,false,false,false,false,false,false,false,true,BOX 03,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4210275011,true,true,false,false,false,false,false,true,false,true,BOX 17,BOX 07,,,,,,BOX 07,,BOX 20,2,9,0,0,0,0,0,1,0,110,122
4210275012,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,CARINHO 06,1,0,0,0,0,0,0,0,0,5,6
4210275201,true,true,false,false,false,false,true,false,false,true,BOX 01,BOX 09,,,,,BOX 07,,,BOX 07,1,3,0,0,0,0,1,0,0,8,10
4210275301,true,true,false,false,false,false,true,false,false,true,BOX 21,BOX 08,,,,,PAREDE,,,BOX 17,2,3,0,0,0,0,1,0,0,41,46
4210275302,true,true,false,false,false,false,false,false,false,true,BOX 15,BOX 06,,,,,,,,BOX 06,1,3,0,0,0,0,0,0,0,50,54
4210275401,true,true,false,false,false,false,false,false,false,true,BANCADA,BOX 19,,,,,,,,BOX 19,2,3,0,0,0,0,0,0,0,71,76
4210275402,true,false,false,false,false,false,false,false,false,true,BOX 07,,,,,,,,,BOX 16,1,0,0,0,0,0,0,0,0,7,8
4210275403,true,false,false,false,false,false,false,false,false,true,BOX 12,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,1,2
4210275404,true,true,false,false,false,false,false,false,false,true,BOX 27,BOX 19,,,,,,,,BOX 19,2,5,0,0,0,0,0,0,0,60,67
4210275405,true,false,true,false,false,false,false,false,false,true,BOX 03,,BOX 08,,,,,,," BOX 09",1,0,2,0,0,0,0,0,0,2,5
4210275406,true,true,false,false,false,false,false,false,false,true,BOX 14,BOX 06,,,,,,,,BOOX 06,1,3,0,0,0,0,0,0,0,29,33
4210275407,true,false,true,false,false,false,false,false,false,true,BOX 03,,BOX 08,,,,,,," BOX 09",1,0,2,0,0,0,0,0,0,2,5
4210275701,true,true,true,true,false,false,false,true,false,true,BOX 23,JUNTOS,BOX 16,BOX 10,,,,BOX 10,,BOX 10,3,,15,1,0,0,0,1,0,89,109
4210275702,true,true,true,false,false,false,false,false,false,true,BOX 26,JUNTOS,BOX 15,,,,,,,BOX 07,3,0,10,0,0,0,0,0,0,60,73
4210275703,true,true,true,false,false,false,false,true,false,true,BOX 20,JUNTOS,BOX 15,,,,,BOX 03,,BOX 03,3,,10,0,0,0,0,1,0,53,67
4210275704,true,false,true,false,false,false,false,true,false,true,BOX 26,,BOX 15,,,,,BOX 10,,BOX 10,3,0,10,0,0,0,0,1,0,63,77
4210275705,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 09,1,0,0,0,0,0,0,0,0,2,3
4210275706,true,true,false,false,false,false,false,false,false,true,BOX 03,JUNTOS,,,,,,,,BOX 03,1,,0,0,0,0,0,0,0,20,21
4210275707,true,false,true,true,false,false,false,false,false,true,BOX 26,,FALTANDO,FALTANDO,,,,,,BOX 03,3,0,2,12,0,0,0,0,0,58,75
4210275708,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,BOX 05,2,0,0,0,0,0,0,0,0,6,8
4210275709,true,false,true,false,false,false,false,false,false,true,BOX 10,,FALTANDO,,,,,,,BOX 10,1,0,4,0,0,0,0,0,0,39,44
4210275710,true,false,false,false,false,false,false,false,false,true,BOX 16,,,,,,,,,BOX 03,1,0,0,0,0,0,0,0,0,1,2
4210275711,true,false,false,false,false,false,false,false,false,true,BOX 14,,,,,,,,,BOX 03,1,0,0,0,0,0,0,0,0,17,18
4210275712,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 15,1,0,0,0,0,0,0,0,0,1,2
4210275713,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,BOX 14,1,0,0,0,0,0,0,0,0,1,2
4210275714,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,BOX 14,1,0,0,0,0,0,0,0,0,1,2
4210275715,true,true,false,false,false,false,false,false,false,true,BOX 15,JUNTOS,,,,,,,,BOX 03,1,3,0,0,0,0,0,0,0,34,38
4210275901,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 08,1,0,0,0,0,0,0,0,0,1,2
4210276002,true,false,false,false,false,false,false,true,false,true,BOX 12,,,,,,,BOX 06,,BOX 06,1,0,0,0,0,0,0,1,0,55,57
4210276007,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,BOX 03,1,0,0,0,0,0,0,0,0,15,0
4210276008,true,false,false,false,false,false,false,false,false,true,BOX 17,,,,,,,,,BOX 05,1,0,0,0,0,0,0,0,0,7,8
4210276201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210276301,true,true,false,false,false,false,false,false,false,true,BOX 16,JUNTOS,,,,,,,,BOX 21,1,0,0,0,0,0,0,0,0,34,35
4210276801,true,false,false,true,false,false,false,false,false,true,BOX 03,,,BOX 05,,,,,,BOX 08,1,0,0,2,0,0,0,0,0,3,6
4210277401,true,true,false,false,false,false,false,false,false,true,BOX 01,BOX 07,,,,,,,,BOX 07,1,3,0,0,0,0,0,0,0,17,22
4210277601,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,BOX 08,0,0,0,0,0,0,0,0,0,3,3
4210277701,true,false,false,false,false,false,false,false,false,true,BOX 18,,,,,,,,,BOX 19,2,0,0,0,0,0,0,0,0,4,5
4210277801,true,false,false,false,false,false,false,false,false,true,BOX 13,,,,,,,,,BOX 03,1,0,0,0,0,0,0,0,0,16,17
4210277802,false,true,false,false,false,false,false,false,false,false,,BOX 06,,,,,,,,,0,2,0,0,0,0,0,0,0,0,2
4210277803,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210277901,true,false,false,false,false,false,false,false,false,true,BOX 15,,,,,,,,,BOX 16,1,0,0,0,0,0,0,0,0,6,7
4210278201,true,false,false,false,false,false,false,true,true,true,BOX 26,,,,,,,BOX 19,BOX 19,BOX 19,3,0,0,0,0,0,0,1,1,70,75
4210278202,true,false,false,false,false,false,false,false,false,true,BOX 16,,,,,,,,,BOX 16,1,0,0,0,0,0,0,0,0,4,5
4210278301,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210278302,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210278801,true,false,false,false,false,false,false,false,false,true,BOX 12,,,,,,,,,BOX 12,2,0,0,0,0,0,0,0,0,12,14
4210278802,true,false,false,false,false,false,false,false,false,true,BOX 03,,,,,,,,,BOX 16,1,0,0,0,0,0,0,0,0,3,4
4210278803,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 17,1,0,0,0,0,0,0,0,0,2,3
4210278901,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210279001,true,false,true,false,false,false,false,false,false,true,BOX 02,,"FALTANDO ",,,,,,,BOX 12,1,0,2,0,0,0,0,0,0,1,4
4210280801,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210280802,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4210280803,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4212142101,true,true,false,false,false,false,false,false,false,true,28,8-PAREDE,,,,,,,,8-PAREDE,1,0,0,0,0,0,0,0,0,17,18
4220616201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,68
4220616202,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,23
4220616203,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,54
4220616204,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,75
4220616205,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,77
4220616206,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,55
4220616207,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,37
4220616208,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4220616209,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
4220616211,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4220616212,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4220632301,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,21
4220632302,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
4220632303,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
4220632304,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4220632305,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4220632306,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,20
4220632307,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22
4220632308,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22
4220632309,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,64
4220632310,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,52
4220648502,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
4220648503,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
4220648504,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
4220648505,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17
4220655801,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,74
4220655802,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12
4220655803,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
4220660001,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4220660901,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
4220662201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
4220663001,false,false,true,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
4220663201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
4220666701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
4220667201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4220668201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17
4220668301,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17
4220668302,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4220668303,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
4220669101,true,false,false,false,false,false,false,false,false,true,8,,,,,,,,,4-P-MEIO,1,0,0,0,0,0,0,0,0,17,18
4220670302,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
4220670303,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4220671101,true,false,false,false,false,false,false,false,false,true,28,,,,,,,,,5-MEIO,1,0,0,0,0,0,0,0,0,48,49
4220671102,true,false,true,false,false,true,false,false,false,true,20,,4,,,JÁ FOI,,5-P-FUNDOS,5-P-FUNDOS,5-P-FUNDOS,1,0,2,0,0,1,0,1,2,40,46
4220671103,true,true,false,false,false,false,false,true,true,true,28,5-P-FUNDOS,,,,,,5-P-FUNDOS,5-P-FUNDOS,5-P-FUNDOS,1,9,0,0,0,0,0,1,1,55,58
4220671104,true,false,false,false,false,false,false,true,false,true,28,,,,,,,,,5-P-FUNDOS,1,0,0,0,0,0,0,1,0,32,
4220671501,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
4220671502,true,false,false,true,false,false,true,false,false,true,2,,,9,,,,,,5-MEIO,1,0,0,1,0,0,1,0,0,2,
4220672401,true,true,false,false,false,false,false,false,false,true,2,3,,,,,,,,3,1,6,0,0,0,0,0,0,0,12,
4220674201,true,true,false,false,false,false,false,false,false,true,28,3,,,,,,,,3,1,42,0,0,0,0,0,0,0,44,45
4220674202,true,false,false,false,false,false,false,false,false,true,28,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,0,0,33,34
4220674203,true,false,false,false,false,false,false,false,true,true,6,,,,,,,,4-P-FUNDOS,4-P-FUNDOS,1,0,0,0,0,0,0,0,1,19,21
4220674204,true,true,false,false,false,false,false,false,false,true,28,5-FRENTE,,,,,,,,5-FRENTE,1,9,0,0,0,0,0,0,0,55,56
4220674205,true,false,false,false,false,false,false,true,false,true,28,,,,,,,5-FRENTE,,5-FRENTE,1,0,0,0,0,0,0,1,0,32,34
4220674206,true,false,false,false,false,false,false,false,false,true,6,,,,,,,,,5-FUNDOS,1,0,0,0,0,0,0,0,0,12,13
4220674207,true,true,false,false,false,false,false,false,false,true,TAPA FUROS,5-P-FUNDOS,,,,,,,,5-P-FUNDOS,0,43,0,0,0,0,0,0,0,3,46
4220674208,true,false,false,false,false,false,false,true,false,true,28,,,,,,,2,,2,1,0,0,0,0,0,0,1,0,62,64
4220674209,true,false,false,false,false,false,false,false,false,true,28,,,,,,,,,5-P-FUNDOS,1,0,0,0,0,0,0,0,0,50,51
4220674210,true,true,false,false,false,false,false,false,false,true,17,4-FUNDOS,,,,,,,,4-FUNDOS,1,2,0,0,0,0,0,0,0,34,35
4220674211,true,false,false,false,false,false,false,false,false,true,17,,,,,,,,,9,1,0,0,0,0,0,0,0,0,148,149
4220674212,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5
4220674213,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,6,6
4220674214,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,6,6
4220674215,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,6,6
4220674501,true,false,false,false,false,false,true,false,false,true,28,,,,,,5-MEIO,,,5-MEIO,1,0,0,0,0,0,1,0,0,19,21
4220677001,true,false,false,false,false,false,false,false,false,true,1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,6,
4220677002,true,false,false,false,false,false,false,false,false,true,28,,,,,,,,,3,1,0,0,0,0,0,0,0,0,9,10
4220677003,true,false,false,false,false,false,false,false,false,true,18,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,0,0,31,
4220677401,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,21
4220677701,true,false,false,false,false,false,false,false,true,true,20,,,,,,,,4-P-MEIO,4-P-MEIO,1,0,0,0,0,0,0,0,3,12,16
4220678601,true,true,false,true,false,false,false,false,false,true,12,3,,3,,,,,,3,1,3,0,1,0,0,0,0,0,14,16
4220680101,true,false,false,false,false,false,false,false,false,true,18,,,,,,,,,5-MEIO,1,0,0,0,0,0,0,0,0,28,29
4220680102,true,false,false,false,false,false,false,false,false,true,20,,,,,,,,,4-MEIO,1,0,0,0,0,0,0,0,0,9,10
4220680104,true,false,false,false,false,false,false,true,false,true,19,,,,,,,5-FUNDOS,,5-FUNDOS,1,0,0,0,0,0,0,1,0,36,38
4220680105,true,false,true,false,false,false,false,false,false,true,9,,2,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,5,8
4220683001,true,false,true,false,false,false,false,false,false,true,30,,3,,,,,,,5-FUNDOS,1,0,2,0,0,0,0,0,0,29,32
4220683101,true,false,false,false,false,false,false,false,false,true,1,,,,,,,,,4-MEIO,1,0,0,0,0,0,0,0,0,5,6
4220684802,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4220685401,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,ILHA,,0,0,0,0,0,0,0,0,8,8
4220685603,true,false,false,false,false,false,false,false,false,true,13,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,0,0,10,11
4220690101,true,true,false,false,false,false,false,false,false,true,15,4- FUNDOS,,,,,,,,4-FUNDOS,1,0,0,0,0,0,0,0,0,37,38
4220693701,true,false,false,false,false,false,false,false,false,true,6,,,,,,,,,4-MEIO,1,0,0,0,0,0,0,0,0,24,25
4220694401,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,4-P-MEIO,0,0,0,0,0,0,0,0,0,4,4
4220694901,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,4-FUNDOS,0,0,0,0,0,0,0,0,0,3,3
4220698301,true,true,false,false,false,false,false,false,false,true,3,5-MEIO,,,,,,,,5-MEIO,1,1,0,0,0,0,0,0,0,31,33
4220698302,true,false,false,false,false,false,false,false,false,true,5,,,,,,,,,4-MEIO,1,0,0,0,0,0,0,0,0,21,22
4220698303,true,false,false,false,false,false,false,false,false,true,20,,,,,,,,,4 P FRENTE,1,0,0,0,0,0,0,0,0,17,18
4220698304,false,false,false,false,false,false,false,false,false,false,MÓDULO,,,,,,,,,4 MEIO COR,1,0,0,0,0,0,0,0,0,8,9
4220699301,true,false,false,false,false,false,false,false,false,true,14,,,,,,,,,5-FRENTE,1,0,0,0,0,0,0,0,0,26,27
4220700401,true,false,false,false,false,false,false,false,false,true,TAPA FUROS,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,3,3
4220700402,true,false,false,false,false,false,false,false,false,true,TAPA FUROS,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,2,2
4220702701,true,true,false,false,false,false,false,false,false,true,TAPA FUROS,4-MEIO,,,,,,,,4-MEIO,0,2,0,0,0,0,0,0,0,2,4
4220702702,true,true,false,false,false,false,false,false,false,true,10,4-P-FRENTE,,,,,,,,4-P-FRENTE,1,10,0,0,0,0,0,0,0,1,12
4220702703,true,true,false,false,false,false,false,false,false,true,10,JUNTOS,,,,,,,,4-PAREDE,1,0,0,0,0,0,0,0,0,9,9
4220703601,true,false,true,false,false,false,false,false,false,true,28,,1,,,,,,,5-FRENTE,1,0,2,0,0,0,0,0,0,37,40
4220704002,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,4,5
4220706201,true,true,false,false,false,false,false,false,false,true,TAPA FUROS,3,,,,,,,,3,0,3,0,0,0,0,0,0,0,1,4
4220706202,true,false,false,false,false,false,false,false,false,true,TAPA FUROS,,,,,,,,,5-P-FUNDOS,0,0,0,0,0,0,0,0,0,5,5
4220706203,false,true,false,false,false,false,false,false,false,false,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,4
4220706204,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
