ordemdecompra,corteinicio,cortefim,cortepausa,corteresp,customizacaoinicio,customizacaofim,customizacaopausa,customizacaoresp,coladeirainicio,coladeirafim,coladeirapausa,coladeiraresp,usinageminicio,usinagemfim,usinagempausa,usinagemresp,montageminicio,montagemfim,montagempausa,montagemresp,paineisinicio,paineisfim,paineispausa,paineisresp,embalageminicio,embalagemfim,embalagempausa,embalagemresp,observacoes,conferido,motorista,tamanho,separacao,acabamentoresp,acabamentoinicio,acabamentofim,acabamentopausa
4200495701,2023-04-15 07:40:27,2023-04-15 08:20:27,false,14,2023-04-17 00:00:00,2023-04-17 00:00:00,false,0,2023-04-17 09:00:00,2023-04-17 10:00:00,false,9,2023-04-17 00:00:00,2023-04-17 00:00:00,false,0,2023-04-17 00:00:00,2023-04-17 00:00:00,false,0,2023-04-19 08:20:00,2023-04-24 08:15:00,false,8,2023-04-26 07:35:00,2023-04-26 07:55:00,false,45,,33,39,PEQUENO,,0,,,false
4200495801,2023-05-30 10:47:45,2023-05-30 15:46:57,false,14,2023-05-31 07:53:00,2023-05-31 09:17:00,false,12,2023-05-30 16:10:00,2023-05-31 10:23:00,false,6,2023-06-01 16:00:00,2023-06-02 11:40:00,true,32,2023-06-07 10:35:00,2023-06-09 11:00:00,false,21,2023-06-02 00:00:00,2023-06-02 00:00:00,false,0,2023-06-09 11:40:00,2023-06-09 14:30:00,false,46,,33,15,PEQUENO,,0,,,false
4200495802,2023-05-31 07:40:28,2023-05-31 13:23:23,false,14,2023-05-31 14:41:00,2023-06-01 16:00:00,false,12,2023-05-31 16:48:00,2023-06-01 11:30:00,false,9,2023-06-03 10:00:00,2023-06-05 10:00:00,false,32,2023-06-07 13:10:00,2023-06-09 10:30:00,false,48,2023-06-05 00:00:00,2023-06-05 00:00:00,false,0,2023-06-07 16:05:00,2023-06-09 11:35:00,false,45,,33,15,PEQUENO,,0,,,false
4200495803,2023-05-31 15:52:13,2023-05-31 17:03:25,false,14,2023-06-01 08:09:00,2023-06-01 08:20:00,false,12,2023-06-01 07:50:00,2023-05-01 08:20:00,false,6,2023-06-02 13:40:00,2023-06-02 14:53:00,true,23,2023-06-09 11:31:00,2023-06-12 09:15:00,false,21,2023-06-13 09:45:00,2023-06-13 13:14:00,false,19,2023-06-12 15:25:00,2023-06-13 15:15:00,true,50,,33,15,PEQUENO,,0,,,false
4200495804,2023-06-01 09:41:47,2023-06-01 11:10:22,false,14,2023-06-01 13:35:00,2023-06-01 15:56:00,false,12,2023-06-01 11:30:00,2023-06-01 13:25:00,false,51,2023-06-02 11:43:00,2023-06-02 14:18:00,false,32,2023-06-09 10:40:00,2023-06-09 15:00:00,false,48,2023-06-02 00:00:00,2023-06-02 00:00:00,false,0,2023-06-09 14:33:00,2023-06-09 15:30:00,false,45,,33,15,PEQUENO,,0,,,false
4200495805,2023-06-01 11:12:59,2023-06-01 13:41:18,false,14,2023-06-01 15:30:00,2023-06-01 15:46:00,false,12,2023-06-01 13:40:00,2023-06-01 14:00:00,false,51,2023-06-02 14:44:00,2023-06-02 15:49:00,false,32,2023-06-02 16:25:00,2023-06-02 16:37:00,false,31,2023-06-02 00:00:00,2023-06-02 00:00:00,false,0,2023-06-03 10:50:00,2023-06-03 11:10:00,false,45," PORTAS DE ALUMINIO OK",33,15,PEQUENO,,0,,,false
4200495901,2023-05-03 10:12:00,2023-05-08 11:11:00,true,31,2023-05-08 00:00:00,2023-05-08 00:00:00,false,0,2023-05-03 16:12:00,2023-05-08 11:30:00,true,9,2023-05-08 13:10:00,2023-05-08 13:50:00,false,32,2023-05-15 13:02:00,2023-05-15 15:30:00,false,21,2023-05-08 00:00:00,2023-05-08 00:00:00,false,0,2023-05-15 16:40:00,2023-05-15 17:17:00,false,45,,33,39,PEQUENO,,0,,,false
4200496101,2023-05-08 14:39:00,2023-05-08 14:52:00,false,31,2023-05-09 08:08:00,2023-05-09 08:22:00,false,12,2023-05-09 09:25:00,2023-05-09 09:28:00,false,9,2023-05-09 00:00:00,2023-05-09 00:00:00,false,0,2023-05-09 09:40:00,2023-05-09 09:40:00,false,0,2023-05-09 00:00:00,2023-05-09 00:00:00,false,0,2023-05-09 09:46:00,2023-05-09 09:51:00,false,45,,33,39,PEQUENO,,0,,,false
4200496301,2023-04-11 07:53:56,2023-04-11 10:50:05,false,23,2023-04-11 11:21:00,2023-04-11 11:55:00,false,12,2023-04-11 11:00:00,2023-04-11 13:30:00,true,9,2023-04-14 13:30:00,2023-04-14 17:00:00,false,32,2023-04-28 13:50:00,2023-05-03 16:05:00,false,49,2023-04-17 00:00:00,2023-04-17 00:00:00,false,0,2023-05-03 15:27:00,2023-05-04 08:02:00,false,45,,33,39,MÉDIO,,0,,,false
4200496601,2023-04-18 10:40:11,2023-04-18 11:02:00,false,14,2023-04-18 00:00:00,2023-04-18 00:00:00,false,0,2023-04-18 11:06:00,2023-04-18 11:20:00,false,9,2023-04-25 08:00:00,2023-04-25 11:10:00,false,32,2023-04-25 11:05:00,2023-04-25 14:29:00,false,11,2023-04-18 00:00:00,2023-04-18 00:00:00,false,0,2023-04-26 11:05:00,2023-04-26 11:13:00,false,45,TAPA FUROS BR TX JÁ NA EMBALAGEM,28,15,PEQUENO,,0,,,false
4200496801,2023-05-03 08:42:00,2023-05-03 09:28:00,false,23,2023-05-08 00:00:00,2023-05-08 00:00:00,false,0,2023-05-03 10:06:00,2023-05-03 10:50:00,false,9,2023-05-08 08:25:00,2023-05-08 11:50:00,true,36,2023-05-15 13:00:00,2023-05-15 15:40:00,false,48,2023-05-08 00:00:00,2023-05-08 00:00:00,false,0,2023-05-16 08:00:00,2023-05-16 08:49:00,false,50,,33,15,PEQUENO,,0,,,false
4200497401,2023-07-12 08:36:30,2023-07-13 09:23:07,false,14,2023-07-13 09:35:00,2023-07-13 10:33:00,false,19,2023-07-13 10:15:00,2023-07-13 16:00:00,false,9,2023-07-17 13:06:00,2023-07-18 11:40:00,true,32,2023-07-20 10:40:00,2023-07-24 11:55:00,false,52,2023-07-20 10:40:00,2023-07-24 11:55:00,false,52,2023-07-26 18:59:00,2023-07-27 13:18:00,false,45,,33,15,MÉDIO,,0,,,false
4200497402,2023-07-13 09:23:59,2023-07-13 13:50:17,false,14,2023-07-13 14:31:00,2023-07-13 15:42:00,false,19,2023-07-14 08:00:00,2023-07-14 10:11:00,false,9,2023-07-17 09:54:00,2023-07-17 15:21:00,true,32,2023-07-19 11:00:00,2023-07-20 10:20:00,false,52,2023-07-17 00:00:00,2023-07-17 00:00:00,false,0,2023-07-21 09:20:00,2023-07-24 09:30:00,false,50,OK,33,15,PEQUENO,,0,,,false
4200497403,2023-07-13 14:04:47,2023-07-13 15:52:48,false,29,2023-07-13 14:04:00,2023-07-13 16:26:00,false,19,2023-07-14 10:15:00,2023-07-14 10:50:00,false,22,2023-07-17 08:30:00,2023-07-17 09:13:00,false,32,2023-07-18 09:45:00,2023-07-18 17:22:00,false,52,2023-07-17 00:00:00,2023-07-17 00:00:00,false,0,2023-07-19 13:40:00,2023-07-19 17:00:00,false,54,OK,33,15,PEQUENO,,0,,,false
4200497404,2023-07-13 15:59:58,2023-07-14 08:58:00,false,29,2023-07-14 09:00:00,2023-07-14 09:26:00,false,19,2023-07-14 10:00:00,2023-07-14 10:23:00,false,9,2023-07-15 14:35:00,2023-07-15 15:15:00,false,32,2023-07-19 14:00:00,2023-07-22 13:20:00,false,20,2023-07-17 00:00:00,2023-07-17 00:00:00,false,0,2023-07-24 16:14:00,2023-07-25 15:40:00,true,34,OK,33,15,PEQUENO,,0,,,false
4200497405,2023-07-14 08:58:54,2023-07-14 11:00:06,false,14,2023-07-14 11:08:00,2023-07-14 11:20:00,false,29,2023-07-14 14:40:00,2023-07-14 15:35:00,false,9,2023-07-17 09:09:00,2023-07-17 11:09:00,true,32,2023-07-19 07:35:00,2023-07-19 10:28:00,false,52,2023-07-17 00:00:00,2023-07-17 00:00:00,false,0,2023-07-19 14:35:00,2023-07-19 16:11:00,false,46,,33,15,PEQUENO,,0,,,false
4200497601,2023-08-11 16:28:56,2023-08-11 16:39:56,false,14,2023-08-15 00:00:00,2023-08-15 00:00:00,false,0,2023-08-14 09:00:00,2023-08-14 09:10:00,false,6,2023-08-15 09:00:00,2023-08-15 10:00:00,false,32,2023-08-15 00:00:00,2023-08-15 00:00:00,false,0,2023-08-16 13:26:00,2023-08-16 17:14:00,false,8,2023-08-17 18:42:00,2023-08-17 19:00:00,false,60,,33,15,PEQUENO,,0,,,false
4200497602,2023-08-11 11:38:48,2023-08-11 16:18:11,false,14,2023-08-14 08:05:00,2023-08-14 11:37:00,false,12,2023-08-14 08:40:00,2023-08-14 09:40:00,false,22,2023-08-14 16:35:00,2023-08-15 13:17:00,true,23,2023-08-16 13:22:00,2023-08-16 16:21:00,false,57,2023-08-15 00:00:00,2023-08-15 00:00:00,false,0,2023-08-18 13:51:00,2023-08-18 15:41:00,false,0,,33,15,MÉDIO,,0,,,false
4200498201,2023-05-11 08:12:21,2023-05-11 08:11:31,false,31,2023-05-11 13:05:00,2023-05-11 13:07:00,false,12,2023-05-11 11:25:00,2023-05-11 13:50:00,true,6,2023-05-11 17:00:00,2023-05-12 07:57:00,false,32,2023-05-19 08:00:00,2023-05-19 08:50:00,false,49,2023-05-12 00:00:00,2023-05-12 00:00:00,false,0,2023-05-19 09:10:00,2023-05-19 09:25:00,false,50,ENTREGUE POR (ALVARO),33,0,PEQUENO,,0,,,false
4200498202,2023-05-11 08:13:24,2023-05-11 08:36:32,false,31,2023-05-11 08:56:00,2023-05-11 08:58:00,false,12,2023-05-11 11:38:00,2023-05-11 11:50:00,false,6,2023-05-11 16:45:00,2023-05-11 16:58:00,false,32,2023-05-19 09:05:00,2023-05-19 09:35:00,false,49,2023-05-12 00:00:00,2023-05-12 00:00:00,false,0,2023-05-19 09:48:00,2023-05-19 10:15:00,false,45,ENTREGUE POR (ALVARO),33,0,PEQUENO,,0,,,false
4200498203,2023-05-11 08:43:25,2023-05-11 08:45:08,false,31,2023-05-11 00:00:00,2023-05-11 00:00:00,false,0,2023-05-11 09:02:00,2023-05-11 09:05:00,false,9,2023-05-11 00:00:00,2023-05-11 00:00:00,false,0,2023-05-11 10:30:00,2023-05-11 10:30:00,false,0,2023-05-11 00:00:00,2023-05-11 00:00:00,false,0,2023-05-11 11:03:00,2023-05-11 11:05:00,false,45,"OBS: FITA DE BORDO JUNTO DA PEÇA
ENTREGUE POR (ALVARO)",33,0,PEQUENO,,0,,,false
4200498501,2023-05-24 16:11:59,2023-05-29 09:04:15,false,31,2023-05-25 14:46:00,2023-05-25 15:25:00,false,12,2023-05-25 13:35:00,2023-05-29 09:30:00,false,9,2023-05-30 09:10:00,2023-06-01 10:01:00,false,23,2023-06-03 07:40:00,2023-06-03 16:20:00,false,29,2023-06-01 00:00:00,2023-06-01 00:00:00,false,0,2023-06-05 14:55:00,2023-06-05 16:52:00,false,34,Montagem = separação                                                     FALTANDO  2 PRAT CANTO ARREDONDADO.,33,15,PEQUENO,,0,,,false
4200498601,2023-07-19 13:08:36,2023-07-20 09:56:43,false,31,2023-07-20 14:45:00,2023-07-20 15:15:00,false,29,2023-07-20 11:00:00,2023-07-20 17:30:00,false,9,2023-07-24 07:40:00,2023-07-25 07:51:00,true,23,2023-07-27 10:40:00,2023-07-31 16:25:00,false,21,2023-08-01 09:10:00,2023-08-02 14:06:00,false,19,2023-08-03 09:25:00,2023-08-04 08:10:00,false,54," PUXADOR 098 OK 04/08/2023 REUTON
VIDRO REFECTA 1199X749  1und OK DIA 07/08/2023",33,39,MÉDIO,,0,,,false
4200498602,2023-11-13 16:44:09,2023-11-14 09:19:04,false,51,2023-11-14 10:30:00,2023-11-14 11:16:00,false,55,2023-11-14 10:25:00,2023-11-14 10:35:00,false,54,2023-11-23 14:50:00,2023-11-23 15:04:00,false,14,2023-11-24 15:45:00,2023-11-25 10:03:00,false,64,2023-11-24 00:00:00,2023-11-24 00:00:00,false,0,2023-11-29 15:20:00,2023-11-29 15:50:00,false,66,FALTANDO TAMPO ARREDONDADO MARCOS ROCHA PEDIDO DA CHAPA JÁ FEITO 25/11 OK,34,39,PEQUENO,,0,,,false
4200498701,2023-06-01 14:35:09,2023-06-05 09:05:22,false,29,2023-06-05 10:06:00,2023-06-05 11:23:00,false,12,2023-06-05 09:15:00,2023-06-05 10:20:00,false,51,2023-06-06 08:00:00,2023-06-06 10:39:00,true,32,2023-06-12 11:30:00,2023-06-13 09:45:00,false,13,2023-06-15 16:55:00,2023-06-20 09:35:00,false,8,2023-06-20 11:13:00,2023-06-20 11:31:00,false,46,,33,15,PEQUENO,,0,,,false
4200498702,2023-06-05 09:06:41,2023-06-05 09:56:59,false,14,2023-06-05 10:00:00,2023-06-05 10:02:00,false,12,2023-06-05 10:50:00,2023-06-05 11:00:00,false,6,2023-06-05 00:00:00,2023-06-05 00:00:00,false,0,2023-06-05 00:00:00,2023-06-05 00:00:00,false,0,2023-06-05 00:00:00,2023-06-05 00:00:00,false,0,2023-06-05 17:05:00,2023-06-05 17:10:00,false,50,,33,15,PEQUENO,,0,,,false
4200498901,2023-06-20 11:16:15,2023-06-20 11:57:04,false,31,2023-06-20 15:30:00,2023-06-21 08:00:00,false,12,2023-06-20 16:50:00,2023-06-20 17:00:00,false,6,2023-06-21 11:00:00,2023-06-21 11:53:00,true,23,2023-06-26 07:35:00,2023-06-26 17:02:00,false,11,2023-06-23 00:00:00,2023-06-23 00:00:00,false,0,2023-06-28 14:00:00,2023-06-28 14:07:00,false,46,FALTANDO TAMPONAMENTO ESPERANDO MATERIAL OK DIA 28/06/2023,33,15,PEQUENO,,0,,,false
4200498902,2023-06-20 13:06:32,2023-06-20 13:54:12,false,31,2023-06-20 16:30:00,2023-06-21 08:00:00,false,12,2023-06-20 17:05:00,2023-06-20 17:15:00,false,6,2023-06-21 08:29:00,2023-06-21 10:49:00,true,23,2023-06-26 07:40:00,2023-06-27 13:50:00,false,48,2023-06-23 00:00:00,2023-06-23 00:00:00,false,0,2023-06-28 14:13:00,2023-06-28 14:45:00,false,46,FALTANDO TAMPONAMENTO ESPERANDO MATERIAL OK DIA 28/05/2023,33,15,PEQUENO,,0,,,false
4200499101,2023-05-31 11:50:57,2023-05-31 14:37:56,false,31,2023-05-31 14:30:00,2023-05-31 15:50:00,false,12,2023-06-01 14:00:00,2023-06-01 14:50:00,false,6,2023-06-05 09:35:00,2023-06-05 13:36:00,false,23,2023-06-12 09:25:00,2023-06-12 14:10:00,false,21,2023-06-12 09:25:00,2023-06-12 14:10:00,false,21,2023-06-12 15:44:00,2023-06-12 17:20:00,false,50,,33,15,PEQUENO,,0,,,false
4200499102,2023-05-31 10:00:23,2023-05-31 11:50:08,false,31,2023-05-31 14:50:00,2023-05-31 15:37:00,false,12,2023-06-01 11:45:00,2023-06-01 13:37:00,false,6,2023-06-05 08:37:00,2023-06-05 10:47:00,true,23,2023-06-12 14:20:00,2023-06-13 13:25:00,false,21,2023-06-15 09:30:00,2023-06-15 17:25:00,false,35,2023-06-13 15:46:00,2023-06-16 11:45:00,true,50,,33,15,PEQUENO,,0,,,false
4200499201,2023-11-07 13:11:17,2023-11-07 18:51:57,false,58,2023-11-08 07:40:00,2023-11-08 10:10:00,false,55,2023-11-08 09:10:00,2023-11-08 11:04:00,false,9,2023-11-11 09:36:00,2023-11-13 09:20:00,true,14,2023-11-13 14:35:00,2023-11-16 11:00:00,false,21,2023-11-13 00:00:00,2023-11-13 00:00:00,false,0,2023-11-16 15:49:00,2023-11-24 09:30:00,false,67,FALTANDO PORTAS DE MADEIRA COM PUXADORES 45º NA MADEIRA ESPERANDO FITA DE BORDO  PORTAS CARREGADAS PELO ANTONIO 28/11 THIAGO,34,15,MÉDIO,,0,,,false
4200499202,2023-08-31 18:11:37,2023-09-01 10:18:30,false,31,2023-09-04 08:39:00,2023-09-04 09:15:00,false,12,2023-09-01 14:00:00,2023-09-01 16:30:00,false,54,2023-09-02 13:40:00,2023-09-06 18:34:00,false,32,2023-09-07 13:05:00,2023-09-11 17:20:00,false,21,2023-09-05 10:40:00,2023-09-06 10:54:00,false,19,2023-09-13 14:09:00,2023-09-14 09:45:00,false,62,,60,39,MÉDIO,,0,,,false
4200499203,2023-09-01 11:08:30,2023-09-01 13:35:39,false,31,2023-09-04 08:31:00,2023-09-04 08:40:00,false,12,2023-09-01 17:00:00,2023-09-02 08:00:00,false,9,2023-09-02 11:48:00,2023-09-07 14:32:00,true,32,2023-09-07 16:05:00,2023-09-11 11:54:00,false,11,2023-09-07 00:00:00,2023-09-07 00:00:00,false,0,2023-09-12 18:32:00,2023-09-12 19:20:00,false,28,,34,39,PEQUENO,,0,,,false
4200499701,2023-06-06 09:49:32,2023-06-06 13:36:21,false,29,2023-06-06 16:00:00,2023-06-06 16:45:00,false,12,2023-06-06 13:45:00,2023-06-06 14:10:00,false,9,2023-06-07 07:39:00,2023-06-07 09:33:00,false,32,2023-06-13 17:09:00,2023-06-19 08:15:00,false,48,2023-06-19 13:05:00,2023-06-20 16:55:00,false,35,2023-06-20 16:43:00,2023-06-21 07:49:00,false,34,,33,15,PEQUENO,,0,,,false
4200500101,2023-06-01 09:05:57,2023-06-01 11:41:43,false,31,2023-06-02 09:00:00,2023-06-02 09:40:00,false,12,2023-06-01 13:15:00,2023-06-01 14:40:00,false,9,2023-03-02 16:00:00,2023-06-03 11:00:00,false,32,2023-06-09 15:50:00,2023-06-12 14:11:00,false,11,2023-06-09 15:50:00,2023-06-12 14:11:00,false,11,2023-06-13 07:55:00,2023-06-13 10:20:00,false,50,,33,15,MÉDIO,,0,,,false
4200500701,2023-05-26 16:20:58,2023-05-27 10:20:59,false,29,2023-05-29 13:03:00,2023-05-29 15:27:00,false,12,2023-05-27 10:40:00,2023-05-27 11:36:00,false,9,2023-05-31 15:16:00,2023-06-01 12:16:00,false,23,2023-06-03 08:40:00,2023-06-06 13:16:00,false,36,2023-06-01 00:00:00,2023-06-01 00:00:00,false,0,2023-06-05 07:35:00,2023-06-05 09:51:00,false,34,montagem = separação,33,39,PEQUENO,,0,,,false
4200500801,2024-01-11 13:17:08,2024-01-11 18:27:33,true,58,2024-01-12 08:10:00,2024-01-12 08:35:00,false,55,2024-01-12 07:57:00,2024-01-12 09:40:00,false,22,2024-01-13 14:50:00,2024-01-15 11:23:00,false,14,2024-01-15 15:15:00,2024-01-16 16:20:00,false,13,2024-01-12 14:10:00,2024-01-12 16:00:00,false,55,2024-01-17 14:38:00,2024-01-17 18:28:00,false,74,,34,15,MÉDIO,,0,,,false
4200500802,2024-01-12 13:57:51,2024-01-12 14:31:14,false,54,2024-01-12 14:38:00,2024-01-12 14:45:00,false,55,2024-01-12 14:50:00,2024-01-12 15:45:00,false,22,2024-01-13 09:26:00,2024-01-13 09:35:00,false,29,2024-01-15 07:55:00,2024-01-15 09:52:00,false,70,2024-01-15 00:00:00,2024-01-15 00:00:00,false,0,2024-01-15 10:54:00,2024-01-15 11:13:00,false,45,,34,15,PEQUENO,,0,,,false
4200500803,2024-01-12 14:40:31,2024-01-12 14:55:42,false,54,2024-01-15 00:00:00,2024-01-15 00:00:00,false,0,2024-01-12 15:05:00,2024-01-12 15:15:00,false,22,2024-01-13 08:39:00,2024-01-13 09:01:00,false,29,2024-01-15 16:35:00,2024-01-15 16:50:00,false,60,2024-01-15 00:00:00,2024-01-15 00:00:00,false,0,2024-01-16 11:37:00,2024-01-16 11:45:00,false,62,,34,15,PEQUENO,,0,,,false
4200500804,2024-01-12 15:57:04,2024-01-12 16:14:54,false,54,2024-01-15 00:00:00,2024-01-15 00:00:00,false,0,2024-01-13 08:17:00,2024-01-13 08:22:00,false,22,2024-01-13 09:06:00,2024-01-13 09:25:00,false,29,2024-01-15 16:40:00,2024-01-15 16:50:00,false,70,2024-01-15 00:00:00,2024-01-15 00:00:00,false,0,2024-01-16 11:25:00,2024-01-16 11:35:00,false,62,,34,15,PEQUENO,,0,,,false
4200501101,2024-07-13 13:12:13,2024-07-16 14:58:36,true,58,2024-07-16 15:45:00,2024-07-16 16:12:00,false,68,2024-07-16 16:26:00,2024-07-17 09:09:00,false,9,2024-07-17 11:13:00,2024-07-20 10:20:00,false,71,2024-07-24 16:30:00,2024-07-25 18:20:00,false,87,2024-07-17 10:20:00,2024-07-18 10:41:00,false,35,2024-07-31 14:35:00,2024-08-01 09:24:00,false,62,,34,41,GRANDE,2024-08-06 16:30:00,0,,,false
4200501102,2024-07-24 09:24:17,2024-07-24 10:36:55,false,51,2024-07-24 11:46:00,2024-07-24 11:48:00,false,68,2024-07-24 10:38:00,2024-07-24 11:00:00,false,6,2024-07-24 17:00:00,2024-07-25 09:34:00,false,71,2024-07-26 08:45:00,2024-07-26 10:20:00,false,30,2024-07-25 00:00:00,2024-07-25 00:00:00,false,0,2024-07-29 18:50:00,2024-07-29 19:00:00,false,61,FALTANDO 2 PARES DE CORREDIÇAS DE 40   31/07 THIAGO OK 06/08,34,41,PEQUENO,2024-08-06 15:00:00,0,,,false
4200501103,2024-07-24 10:39:43,2024-07-24 11:37:00,false,51,2024-07-24 11:50:00,2024-07-24 11:51:00,false,68,2024-07-24 13:00:00,2024-07-24 13:25:00,false,6,2024-07-25 08:30:00,2024-07-25 09:50:00,false,29,2024-07-26 10:30:00,2024-07-26 16:07:00,false,30,2024-07-25 00:00:00,2024-07-25 00:00:00,false,0,2024-07-29 18:30:00,2024-07-29 18:45:00,false,61,FALTANDO 2 PARES DE CORREDIÇAS DE 40    31/07 THIAGO   OK 06/08,34,41,PEQUENO,2024-08-06 15:00:00,0,,,false
4200501104,2024-07-16 15:00:07,2024-07-16 16:36:55,false,75,2024-07-17 07:20:00,2024-07-17 08:15:00,false,68,2024-07-17 06:30:00,2024-07-17 07:30:00,false,9,2024-07-17 17:04:00,2024-07-17 18:30:00,false,29,2024-07-18 07:45:00,2024-07-23 08:40:00,false,91,2024-07-18 00:00:00,2024-07-18 00:00:00,false,0,2024-07-25 10:50:00,2024-07-25 11:15:00,false,62,,45,41,GRANDE,2024-07-26 11:46:00,0,,,false
4200501105,2024-07-24 11:44:16,2024-07-24 16:38:32,false,51,2024-07-25 07:35:00,2024-07-25 08:05:00,false,68,2024-07-25 07:40:00,2024-07-25 08:24:00,false,9,2024-07-25 09:52:00,2024-07-25 11:10:00,false,29,2024-07-26 16:15:00,2024-07-27 08:30:00,false,30,2024-07-30 09:35:00,2024-07-31 14:23:00,false,8,2024-07-29 17:40:00,2024-07-31 15:05:00,false,45,,34,41,MÉDIO,2024-08-02 11:15:00,0,,,false
4200501106,2024-07-25 08:33:15,2024-07-25 11:49:02,false,51,2024-07-25 13:05:00,2024-07-25 13:31:00,false,68,2024-07-25 13:03:00,2024-07-26 08:55:00,true,9,2024-07-26 09:05:00,2024-07-27 07:50:00,false,71,2024-07-29 08:55:00,2024-07-30 07:52:00,false,14,2024-07-29 00:00:00,2024-07-29 00:00:00,false,0,2024-08-01 09:20:00,2024-08-01 11:37:00,false,61,,34,41,MÉDIO,2024-08-02 14:00:00,0,,,false
4200501107,2024-07-25 13:04:08,2024-07-25 16:41:22,false,51,2024-07-26 08:25:00,2024-07-26 09:02:00,false,68,2024-07-26 07:40:00,2024-07-26 09:35:00,false,54,2024-07-26 10:11:10,2024-07-26 15:40:00,false,29,2024-07-29 13:55:00,2024-07-30 15:50:00,false,11,2024-07-31 10:20:00,2024-08-01 14:05:00,false,35,2024-08-01 15:25:00,2024-08-02 07:48:00,false,45,,34,41,GRANDE,2024-08-05 17:00:00,0,,,false
4200501108,2024-07-25 16:48:49,2024-07-26 09:45:58,false,51,2024-07-26 10:28:00,2024-07-26 11:02:00,false,68,2024-07-26 10:35:00,2024-07-26 13:35:00,false,9,2024-07-26 13:50:00,2024-07-29 13:40:00,false,71,2024-07-30 17:30:00,2024-07-31 15:55:00,false,13,2024-07-29 00:00:00,2024-07-29 00:00:00,false,0,2024-08-06 08:47:00,2024-08-06 14:04:00,false,61,,34,41,GRANDE,2024-08-07 08:30:00,0,,,false
4200501301,2023-06-19 14:21:37,2023-06-19 18:06:55,false,29,2023-06-20 00:00:00,2023-06-20 00:00:00,false,0,2023-06-20 08:25:00,2023-06-20 09:35:00,false,51,2023-06-20 10:55:00,2023-06-20 13:10:00,false,32,2023-06-21 17:15:00,,false,13,2023-06-20 00:00:00,2023-06-20 00:00:00,false,0,2023-06-22 14:15:00,2023-06-22 14:55:00,false,45,,33,15,PEQUENO,,0,,,false
4200501501,2024-03-20 16:34:51,2024-03-26 11:54:04,false,22,2024-03-21 15:45:00,2024-03-21 17:17:00,false,68,2024-03-22 08:40:00,2024-03-26 11:40:00,false,9,2024-03-26 16:13:00,2024-04-01 14:02:00,false,29,2024-04-08 15:25:00,2024-04-09 09:45:00,false,79,2024-04-03 08:35:00,2024-04-03 16:51:00,false,35,2024-04-04 11:00:00,2024-04-10 11:00:00,false,45,"FALTANDO PORTAS COM VIDRO  OK DIA 11/04/2024
FALTANDO LIXEIRA DUPLA DA HAFELLE 15 LTS PREVISÃO DE CHEGADA SEXTA 12/04/2024  OK 18/04
FALTANDO 16 UNIDADES DE CANTONEIRAS L CAPA BRANCA 10/04 ok 16/04                                                portas e lixeira  carregadas pelo baiano 19/04",34,15,GRANDE,2024-04-18 16:00:00,0,,,false
4200501502,2024-03-27 09:51:15,2024-03-27 13:50:11,true,58,2024-03-27 16:15:00,2024-03-27 16:36:00,false,68,2024-03-27 16:27:00,2024-03-28 08:15:00,false,6,2024-04-01 10:50:00,2024-04-02 11:55:00,false,6,2024-04-03 08:50:00,2024-04-08 15:05:00,false,13,2024-04-02 00:00:00,2024-04-02 00:00:00,false,0,2024-04-09 09:05:00,2024-04-09 10:04:00,false,62,"FALTANDO PORTAS DE ALUMINI0 OK DIA 17/04/2024  portas carregaddas pelo baiano 19/04
  faltando 10 cantoneiras L  12/04  ok 16/04 deposito",34,15,PEQUENO,2024-04-18 10:50:00,0,,,false
4200501503,2024-03-27 09:24:58,2024-03-27 09:48:05,false,58,2024-03-27 09:50:00,2024-03-27 09:51:00,false,68,2024-03-28 08:12:00,2024-03-28 08:25:00,false,6,2024-04-01 13:08:00,2024-04-02 11:21:00,false,71,2024-04-02 16:25:00,2024-04-03 11:15:00,false,21,2024-04-02 00:00:00,2024-04-02 00:00:00,false,0,2024-04-03 11:30:00,2024-04-03 11:43:00,false,62,,34,15,PEQUENO,2024-04-09 11:00:00,0,,,false
4200501504,2024-03-27 13:59:45,2024-03-27 14:31:32,false,75,2024-03-27 15:10:00,2024-03-27 15:43:00,false,68,2024-03-28 07:40:00,2024-03-28 07:50:00,false,6,2024-04-01 10:39:00,2024-04-01 11:21:00,false,29,2024-04-04 09:40:00,2024-04-04 11:00:00,false,21,2024-04-01 00:00:00,2024-04-01 00:00:00,false,0,2024-04-04 11:25:00,2024-04-04 11:40:00,false,45,,34,15,PEQUENO,2024-04-09 13:10:00,0,,,false
4200501505,2024-03-27 07:34:53,2024-03-27 09:11:16,true,0,2024-03-27 09:33:00,2024-03-27 09:38:00,false,68,2024-03-27 10:25:00,2024-03-27 11:00:00,false,6,2024-03-28 10:05:00,2024-04-02 08:50:00,false,71,2024-04-03 11:25:00,2024-04-04 09:15:00,false,21,2024-04-02 00:00:00,2024-04-02 00:00:00,false,0,2024-04-04 11:01:00,2024-04-04 11:10:00,false,45,FALTANDO PORTAS DE ALUMINIO OK DIA 17/04/2024  prtas carregadas pelo baiano 19/04,34,15,PEQUENO,2024-04-18 10:50:00,0,,,false
